numero,numeroCamara,titulo,estado,origen,acumulados,legislatura,url,fechaDePresentacion,autores,ponentesPrimerDebate
012/22PAL,268/22,"POR MEDIO DEL CUAL SE ELIMINA EL SERVICIO MILITAR OBLIGATORIO EN TIEMPOS DE NORMALIDAD Y SE MODIFICA EL ARTÍCULO 216 DE LA CONSTITUCIÓN POLÍTICA”.","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/12-por-medio-del-cual-se-elimina-el-servicio-militar-obligatorio-en-tiempos-de-normalidad-y-se-modifica-el-articulo-216-de-la-constitucion-politica,2022-08-01,"[""H.S: HUMBERTO DE LA CALLE LOMBANA"",""FABIAN DÍAZ PLATA"",""IVÁN LEONIDAS NAME VASQUEZ"",""ANGELICA LOZANO CORREA."",""H.R: DANIEL CARVALHO MEJÍA"",""JUAN DIEGO MUÑOZ CABRERA"",""JENNIFER PEDRAZA SANDOVAL"",""SANTIAGO OSORIO MARIN"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ"",""JAIME RAÚL SALAMANCA TORRES"",""CAROLINA GIRALDO BOTERO"",""JUAN CARLOS LOZADA VARGAS"",""KATHERINE MIRANDA"",""ALEJANDRO GARCÍA RÍOS"",""DUVALIER SÁNCHEZ ARANGO"",""OLGA LUCÍA VELÁSQUEZ"",""WILMER CASTELLANOS HERNANDEZ"",""CRISTIAN DANILO AVENDAÑO FINO""]","[""H.S. HUMERTO DE LA CALLE LOMBANA""]"
011/22PAL,260/22,"POR MEDIO DEL CUAL SE  MODIFICA EL ARTICULO 138 DE LA CONSTITUCION POLITICA DE COLOMBIA","ACTO LEGISLATIVO,  02 DEL 06 DE JULIO DE 2023","SENADO DE LA REPUBLICA","[""002/22PAL"",""003/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/11-por-medio-del-cual-se-modifica-el-articulo-138-de-la-constitucion-politica-de-colombia,2022-07-29,"[""H.R: MIGUEL URIBE TURBAY"",""PAOLA ANDREA HOLGUIN MORENO"",""ENRIQUE CABRALES BAQUERO"",""HONORIO MIGUEL ENRÍQUEZ PINEDO"",""ANDRÉS FELIPE GUERRA HOYOS"",""CIRO ALEJANDRO RAMÍREZ C."",""CARLOS MANUEL MEISEL VERGARA"",""YENNY ESPERANZA ROZO ZAMBRANO"",""JOSE VICENTE CARREÑO CASTRO"",""JOSUE ALIRIO BARRERA RODRIGUEZ"",""ESTEBAN QUINTERO CARDONA."",""H.R: JUAN ESPINAL"",""HERNÁN DARÍO CADAVID MÁRQUEZ"",""OLMES DE JESÚS ECHEVERRÍA DE LA ROSA JOSÉ JAIME USCÁTEGUI PASTRANA"",""CHRISTIAN M. GARCÉS ALJURE"",""EDWAR ALEXIS TRIANA RINCON"",""VLADIMIR OLAYA MANCIPE"",""ÓSCAR DARÍO PÉREZ PINEDA"",""ANDRÉS EDUARDO FORERO MOLINA"",""CARLOS EDWARD OSORIO AGUIAR"",""HUGO DANILO LOZANO"",""OSCAR VILLAMIZAR MENESES"",""JUAN FELIPE CORZO ÁLVAREZ""]","[""David Luna Sanchez (Coordinador)"",""Alejandro Chacon Camargo"",""Juan Carlos Garcia Gomez"",""Jonathan Pulido Hernandez"",""Maria Jose Pizarro Rodriguez"",""Julian Gallo Cubillos"",""Berner Zambrano Erazo"",""Paloma Valencia Laserna""]"
017/22PAL,267/18,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 172 Y 177, DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA, REFERENTE A LA EDAD PARA SER CONGRESISTA.","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/17-por-medio-del-cual-se-modifican-los-articulos-172-y-177-de-la-constitucion-politica-de-colombia-referente-a-la-edad-para-ser-congresista,2022-08-09,"[""H.R: ANA PAOLA GARCÍA SOTO"",""JORGE ELIÉCER TAMAYO MARULANDA"",""ALEXANDER GUARIN SILVA"",""DIEGO CAICEDO"",""ÁLVARO HENRY MONEDERO RIVERA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""TERESA ENRÍQUEZ ROSERO"",""ALVARO MAURICIO LONDOÑO LUGO"",""DELCY ESPERANZA ISAZA BUENAVENTURA"",""JULIO ROBERTO SALAZAR PERDOMO"",""RUTH AMELIA CAYCEDO ROSERO""]",[]
015/22PAL,,"POR MEDIO DEL CUAL SE MODIFIICA LOS ARTICULOS 116, 120, 126, 156, 197, 237, 264, 265 Y 22 DE LA CONSTITUCION POLITICA, SE ADICIONA LOS ARTICULOS 245 A Y 245 B Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,","SENADO DE LA REPUBLICA","[""007/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/15-por-medio-del-cual-se-modifiica-los-articulos-116-120-126-156-197-237-264-265-y-22-de-la-constitucion-politica-se-adiciona-los-articulos-245-a-y-245-b-y-se-dictan-otras-disposiciones,2022-08-08,"[""H.S: HUMBERTO DE LA CALLE LOMBANA"",""ANGELICA LOZANO"",""JONATHAN PULIDO HERNANDEZ"",""ANA CAROLINA ESPITIA JEREZ"",""ANDREA PADILLA VILLARRAGA"",""ARIEL AVILA."",""H.R:DANIEL CARVALHO MEJIA"",""DUVALIER SANCHEZ ARANGO"",""CATHERINE JUVINAO CLAVIJO"",""CAROLINA GIRALDO BOTERO"",""ALEJANDRO GARCIA RIOS"",""JAIME RAUL SALAMANCA TORRES"",""CARLOS ARDILA ESPINOSA"",""JULIA MIRANDA LONDOÑO"",""JUNA DIEGO MUÑOZ CABRERA"",""JUAN CARLOS LOZADA VARGAS.""]","[""H.S. ARIEL AVILA MARTINEZ""]"
007/22PAL,,"POR MEDIO DEL CUAL SE MODIFICA LA ORGANIZACION ELECTORAL EN COLOMBIA PARA PROMOVER LA INDEPENDENCIA, AUTONOMIA Y TRANSPARENCIA EN EL PROCESO ELECTORAL","ARCHIVADO,","SENADO DE LA REPUBLICA","[""015/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/7-por-medio-del-cual-se-modifica-la-organizacion-electoral-en-colombia-para-promover-la-independencia-autonomia-y-transparencia-en-el-proceso-electoral,2022-07-26,"[""H.S: ARIEL AVILA"",""ANGELICA LOZANO CORREA"",""FABIAN DIAZ PLATA"",""GLORIA INES FLOREZ SCNEIDER"",""JENNIFER PEDRAZA"",""JAIME RAUL SALAMANCA TORRES"",""CAROLINA GIRALDO BOTERO"",""SANTIAGO OSORIO MARIN"",""ELKIN RODOLFO OSPINA OSPINA"",""CATHERINE JUVINAO CLAVIJO"",""DUVALIER SANCHEZ ARANGO"",""ALEJANDRO GARCIA RIOS"",""JUAN SEBASTIAN GOMEZ GONZALEZ""]","[""H.S. ARIEL AVILA MARTINEZ""]"
001/22PAL,269/22,"POR EL CUAL SE MODIFICA EL ARTICULO 65 DE LA CONSTITUCION POLITICA COLOMBIA","ARCHIVADO,  SEGUNDA VUELTA concepto Fian Colombia 791/23 Min. Hacienda","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/1-por-el-cual-se-modifica-el-articulo-65-de-la-constitucion-politica-colombia,2022-07-20,"[""H.S ALFREDO DELUQUE ZULETA"",""NORMA HURTAD SANCHEZ"",""BERNER ZAMBRANO  ERZO"",""JUAN FELIPE LEMOS"",""JULIO ELIAS CHAGUI"",""FLOREZ"",""H.R: JULIAN LOPEZ"",""ANA PAOLA GARCIA SOTO"",""VICTOR MANUEL SALCEDO GUERRERO"",""MILENA JARABA DIAZ"",""ALVARO MAURICIO LONDONO"",""ASTRID SANCHEZ MONTES DE OCA Y OTRAS FIRMAS""]","[""H.S. ALFREDO DELUQUE ZULETA""]"
006/22PAL,243/22,"POR MEDIO DEL CUAL SE ADOPTA UNA REFORMA POLITICA Y ELECTORAL QUE PERMITA LA APERTURA DEMOCRATICA PARA LA CONSTRUCCION DE UNA PAZ ESTABLE Y DURADERA","RETIRADO POR EL AUTOR,  Acumulado con el P.A.L  18 / 22, conicliacion Senado 15 de diciembre de 2022 Senado ( enviado presidencia 22 de diciembre de 2022)","SENADO DE LA REPUBLICA","[""018/22PAL"",""016/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/6-por-medio-del-cual-se-adopta-una-reforma-politica-y-electoral-que-permita-la-apertura-democratica-para-la-construccion-de-una-paz-estable-y-duradera,2022-07-26,"[""H.S: PABLO CATATUMBO"",""SANDRA RAMIREZ"",""JULIAN GALLO CUBILLOS"",""IMELDA DAZA COTES"",""H.R: CARLOS ALBERTO CARREÑO"",""LUIS ALBERTO ALBAN"",""JAIRO REINALDO CALA"",""PEDRO BARACUTADO"",""GERMAN GOMEZ.""]","[""H.S. ROY LEONARDO BARRERAS MONTEALEGRE"",""PALOMA VALENCIA LASERNA"",""FABIO AMIN SALEME"",""ARIEL AVILA MARTINEZ"",""ALFREDO DELUQUE ZULETA"",""JULIN GALLO CUBILLOS"",""RODOLFO HERNANDEZ SUAREZ"",""JUAN CARLOS GARCIA GOMEZ"",""JORGE BENEDETTI MARTELO.""]"
009/22PAL,248/18,"POR EL CUAL SE MODIFICA LA CONSTITUCION POLITICA, SE ESTABLECE LIMITES PARA LA REELECCION DE SENADORES DE LAREPUBLICA Y REPRESENTANTES A LA CAMARA, SE MODIFICAN LOS PERIODOS DE SESIONES DEL CONGRESO DE LA REPUBLICA, LAS CAUSALES DE PERDIDA DE ENVESTIDURA DE LOS CONGRESISTAS, EL REGIMEN SALARIAL Y PRESTACIONAL DE LOS CONGRESISTAS, Y SE DICTAN OTRAS DISPOSICIONES","RETIRADO POR EL AUTOR,","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/9-por-el-cual-se-modifica-la-constitucion-politica-se-establece-limites-para-la-reeleccion-de-senadores-de-larepublica-y-representantes-a-la-camara-se-modifican-los-periodos-de-sesiones-del-congreso-de-la-republica-las-causales-de-perdida-de-envestidura-de-los-congresistas-el-regimen-salarial-y-prestacional-de-los-congresistas-y-se-dictan-otras-disposiciones,2022-07-27,"[""H.S: IVAN CEPEDA CASTRO"",""GUSTAVO BOLIVAR"",""ROY BARRERAS"",""FABIAN DIAZ PLATA"",""JONATHAN PULIDO Y OTRAS FIRMAS""]","[""H.S. MARIA JOSE PIZARRO RODRIGUEZ""]"
010/22PAL,267/22,"POR MEDIO DEL CUAL SE REDUCE EL NUMERO DE MIEMBROS DEL CONGRESO DE LA REPUBLICA DE COLOMBIA, SE REALIZA UNA REDUCCION SALARIAL Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/10-por-medio-del-cual-se-reduce-el-numero-de-miembros-del-congreso-de-la-republica-de-colombia-se-realiza-una-reduccion-salarial-y-se-dictan-otras-disposiciones,2022-07-29,"[""H.S: PALOMA VALECIA  LASERNA"",""HONORIO MIGUEL HENRIQUEZ PINEDO"",""PAOLA ANDREA HOLGUIN MORENO"",""ESTEBAN QUINTERO CARDONA"",""ENRIQUE CABRALES BAQUERO"",""ANDRES FELIPE GUERRA HOYOS"",""YENNY ESPERANZA ROZO ZAMBRANO"",""MIGUEL URIBE TURBAY"",""MARIFA FERNANDA CABAL MOLINA"",""JOSE VICENTE CARREÑO CASTRO"",""JOSUE ALIRIO BARRERA RODRIGUEZ"",""CARLOS MANUEL MEISEL VERGARA"",""CIRO ALEJANDRO RAMIREZ CORTES."",""H.R: HERNAN DARIO CADAVID MARQUEZ"",""OLMES DE JESUS ECHEVERRIA DE LA ROSA"",""JOSE JAIME USCATEGUI"",""PASTRANA"",""JUAN FERNANDO ESPINAL RAMIREZ"",""CHRISTIAN GARCES ALJURE"",""EDUAR ALEXIS TRIANA RINCON"",""VLADIMIR OLAYA MANCIPE"",""YULIETH SANCHEZ"",""CARLOS EDWARD OSORIO AGUILAR"",""ANDRES EDUARDO FORERO MOLINA"",""OSCAR DARIO PEREZ PINEDA"",""JUAN FELIPE CARDOZO ALVAREZ""]","[""H.S. PALOMA VALENCIA LASERNA""]"
004/22PAL,,"POR EL CUAL SE FORTALECE LA PARTICIPACIÓN POLÍTICA DE LA JUVENTUD Y SE DICTAN OTRAS DISPOSICIONES ","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/4-por-el-cual-se-fortalece-la-participacion-politica-de-la-juventud-y-se-dictan-otras-disposiciones,2022-07-25,"[""H.S: NORMA HURTADO SANCHEZ"",""JOSE DAVID NAME CARDOZO"",""ALFREDO RAFAEL DELUQUE ZULETA H.R: WILMER RAMIRO CARRILLO MENDOZA"",""JORGE ELIÉCER TAMAYO MARULANDA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""HERNANDO GUIDA PONCE"",""VÍCTOR MANUEL SALCEDO GUERRERO"",""ALEXANDER GUARIN SILVA"",""TERESA ENRÍQUEZ ROSERO"",""JOSÉ ELIÉCER SALAZAR LÓPEZ""]","[""H.S. ALFREDO DELUQUE ZULETA""]"
002/22PAL,260/22,"POR MEDIO DE LA CUAL SE MODIFICA EL ARTICULO 138 DE LA CONSTITUCION POLITICA DE COLOMBIA DE 1991” (MODIFICACION PERIODO LEGISLATIVO)","ACTO LEGISLATIVO,  02 DEL 06 DE JULIO DE 2023","SENADO DE LA REPUBLICA","[""003/22PAL"",""011/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/2-por-medio-de-la-cual-se-modifica-el-articulo-138-de-la-constitucion-politica-de-colombia-de-1991-modificacion-periodo-legislativo,2022-07-21,"[""H.S: MARCOS DANIEL PINEDA GARCIA"",""OSCAR BARRETO QUIROGA"",""DIELA LILIANA BENAVIDES SOLARTE"",""JUAN SAMY MERHEG MARUN"",""EFRAIN CEPEDA SANABRIA"",""MIGUEL ANGEL BARRETO CASTILLO"",""NICOLAS ECHEVERRYY"",""NADIA BLEL SCAFF"",""LILIANA BITAR"",""SOLEDAD TAMAYO TAMAYO""]","[""David Luna Sanchez (Coordinador)"",""Alejandro Chacon Camargo"",""Juan Carlos Garacia Gomez"",""Jonathan Pulido Hernandez"",""Maria Jose Pizarro Rodriguez"",""Julian Gallo Cubillos"",""Berner Zambrano Erazo"",""Paloma Valencia Laserna""]"
005/22PAL,,"POR MEDIO DEL CUAL SE ESTABLECE LA FORMA DE ELECCIÓN DEL CONTRALOR GENERAL DE LA REPÚBLICA, EL PROCURADOR GENERAL DE LA NACIÓN, EL DEFENSOR DEL PUEBLO, EL FISCAL GENERAL DE LA NACIÓN Y EL REGISTRADOR NACIONAL DEL ESTADO CIVIL","ARCHIVADO,  Archivado en Comision","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/5-por-medio-del-cual-se-establece-la-forma-de-eleccion-del-contralor-general-de-la-republica-el-procurador-general-de-la-nacion-el-defensor-del-pueblo-el-fiscal-general-de-la-nacion-y-el-registrador-nacional-del-estado-civil,2022-07-26,"[""H.S: PABLO CATATUMBO"",""SANDRA RAMIREZ"",""JULIAN GALLO CUBILLOS"",""IMELDA"",""DAZA COTES."",""H.R: LUIS ALBERTO ALBAN"",""CARLOS ALBERTO CARREÑO"",""JAIRO REINALDO CALA"",""OMAR DE JESUS RESTREPO"",""PEDRO BARACUTADO"",""GERMAN GOMEZ""]","[""H.S. JULIAN GALLO CUBILLOS""]"
003/22PAL,260/22,"POR EL CUAL SE MODIFICA EL ARTICULO 138 DE LA CONSTITUCION POLITICA DE COLOMBIA","ACTO LEGISLATIVO,  02 DEL 06 DE JULIO DE 2023","SENADO DE LA REPUBLICA","[""002/22PAL"",""011/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/3-por-el-cual-se-modifica-el-articulo-138-de-la-constitucion-politica-de-colombia,2022-07-21,"[""H.R: JAIRO HUMBERTO CRISTO CORREA"",""GERMAN ROGELIO ANIS"",""OSCAR RODRIGO CAMPO HURTADO"",""JORGE MENDEZ HERNANDEZ"",""JAIME RODRIGUEZ CONTRERAS"",""JULIO TRIANA QUINTERO"",""CAROLINA ARBELAEZ"",""GERSEL LUIS PEREZ"",""H.S:  BEATRIZ LORENA RIOS CUELLAR"",""DAVID LUNA Y OTRAS FIRMAS""]","[""David Luna Sanchez (Coordinador)"",""Alejandro Chacon Camargo"",""Juan Carlos Garcia Gomez"",""Jonathan Pulido Hernandez"",""Maria Jose Pizarro Rodriguez"",""Julian Gallo Cubillos"",""Berner Zambrano Erazo"",""Paloma Valencia Laserna""]"
008/22PAL,248/18,"POR MEDIO DEL CUAL SE ADICIONA EL ARTICULO 28 DE LA CONSTITUCION POLITICA CON EL FIN DE REGULAR UN LIMITE MAXIMO DE PENA PRIVATIVA INTRAMURAL DE LA LIBERTAD","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/8-por-medio-del-cual-se-adiciona-el-articulo-28-de-la-constitucion-politica-con-el-fin-de-regular-un-limite-maximo-de-pena-privativa-intramural-de-la-libertad,2022-07-26,"[""H.S: PABLO CATATUMBO"",""SANDRA RAMIREZ"",""JULIAN GALLO CUBILLOS"",""IMELDA DAZA COTES"",""H.R: CARLOS ALBERTO CARREÑO"",""LUIS ALBERTO ALBAN"",""JAIRO REINALDO CALA"",""PEDRO BARACUTADO"",""GERMAN GOMEZ.""]","[""H.S: Julian Gallo Cubillos""]"
025/22PAL,,"POR EL CUAL SE OTORGA LA CATEGORÍA DE DISTRITO ESPECIAL LOGÍSTICO Y DE SERVICIOS A LA CIUDAD DE PEREIRA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/25-por-el-cual-se-otorga-la-categoria-de-distrito-especial-logistico-y-de-servicios-a-la-ciudad-de-pereira,2022-09-07,"[""Honorables Senadores JUAN PABLO GALLO"",""ANTONIO ZABARAÍN GUEVARA"",""JOSÉ ALFREDO GNECCO"",""JUAN CARLOS GARCÉS"",""KARINA ESPINOSA OLIVER"",""ALEJANDO VEGA PÉREZ"",""CLAUDIA PÉREZ GIRALDO"",""MARCOS DANIEL PINEDA"",""MAURICIO GÓMEZ AMÍN"",""NADIA BLEL SCAFF"",""CARLOS MEISEL VERGARA"",""GUIDO ECHEVERRY PIEDRAHITA  y otras firmas ilegibles.""]","[""H.S. FABIO AMIN SALEME""]"
028/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 138, 183 Y 187 DE LA CONSTITUCIÓN POLÍTICA, Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/28-por-medio-del-cual-se-modifican-los-articulos-138-183-y-187-de-la-constitucion-politica-y-se-dictan-otras-disposiciones,2022-09-14,"[""Honorables Senadores IVÁN CEPEDA CASTRO"",""GUSTAVO BOLIVAR MORENO"",""PALOMA VALENCIA LASERNA"",""ROY BARRERAS MONTEALEGRE"",""AIDA AVELLA ESQUIVEL"",""ARIEL ÁVILA MARTÍNEZ"",""JOSÉ DAVID NAME"",""JAEL QUIROGA CARRILLO"",""AIDA QUILCUÉ VIVAS"",""JONTHAN PULIDO HERNÁNDEZ"",""CLARA LÓPEZ OBREGÓN"",""POLIVIO LEANDRO ROSALES."",""Honorables Representantes CATHERINE JUVINAO"",""HERNÁN CADAVID MÁRQUEZ"",""MARELEN CASTILLO TORRES"",""PEDRO SUÁREZ VACCA"",""ALIRIO URIBE MUÑÓZ"",""ERIKA SÁNCHEZ PINTO"",""DAVID RACERO MAYORCA"",""JUAN CARLOS LOZADA VARGAS y otras firmas ilegibles.""]","[""H.S: Paloma Valencia Laserna""]"
021/22PAL,001/19,"POR MEDIO DEL CUAL SE ESTABLECE EL SERVICIO PÚBLICO AD HONOREM DE LOS MIEMBROS DEL CONGRESO DE LA REPÚBLICA, SE MODIFICAN LOS ARTÍCULOS 150, 180, 187 DE LA CONSTITUCIÓN POLÍTICA Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/21-por-medio-del-cual-se-establece-el-servicio-publico-ad-honorem-de-los-miembros-del-congreso-de-la-republica-se-modifican-los-articulos-150-180-187-de-la-constitucion-politica-y-se-dictan-otras-disposiciones,2022-08-23,"[""H.S: MAURICIO  GOMEZ AMIN"",""PALOMA VALENCIA LASERNA"",""PAOLA HOLGUIN MORENO"",""CARLOS ABRAHAM JIMENEZ LOPEZ"",""ESTEBAN QUINTERO CARDONA"",""DAVID LUNA SANCHEZ"",""JUAN FELIPE LEMUS URIBE"",""JAIME ENRIQUE DURAN BARRERAS"",""MIGUEL URIBE TURBAY"",""ENRIQUE CABRALES BAQUERO"",""MIGUEL ANGEL PINTO HERNANDEZ"",""ANTONIO ZABARAIN GUEVARA"",""SIGUEN FIRMAS ILEGIBLES.""]","[""H.S. ALEJANDRO CHACON CAMARGO.""]"
020/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 119, 141, 156, 174, 178, 267, 268, 271, 272 Y 273 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES”,","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA","[""208/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/20-por-medio-del-cual-se-modifican-los-articulos-119-141-156-174-178-267-268-271-272-y-273-de-la-constitucion-politica-de-colombia-y-se-dictan-otras-disposiciones,2022-08-18,"[""H.S: ROY BARRERAS MONTEALEGRE"",""IVÁN CEPEDA CASTRO"",""CLARA LÓPEZ OBREGÓN"",""MIGUEL ÁNGEL PINTO HERNANDEZ"",""GUSTAVO MORENO HURTADO"",""JAEL QUIROGA CARRILLO"",""PEDRO FLÓREZ PORRAS"",""ESMERALDA HERNÁNDEZ SILVA"",""ISABEL CRISTINA ZULETA"",""ARIEL ÁVILA"",""SANDRA JAIMES CRUZ"",""GUIDO ECHEVERRI PIEDRAHITA"",""y otras firmas ilegibles""]","[""ROY LEONARDO BARRERAS - FABIO AMIN SALEME""]"
023/22PAL,182/19,"POR EL CUAL SE MODIFICAN ALGUNOS ARTICULOS DE LA CONSTITUCION POLITICA, SE ADOPTA UNA REFORMA POLITICA Y SE CREA EL SISTEMA MIXTO ELECTORAL PARA CAMARA DE REPRESENTANTES, ASAMBLEAS DEPARTAMENTALES Y CONCEJOS MUNICIPALES Y SE DICTAN OTRAS DISPOSICIONES"".","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/23-por-el-cual-se-modifican-algunos-articulos-de-la-constitucion-politica-se-adopta-una-reforma-politica-y-se-crea-el-sistema-mixto-electoral-para-camara-de-representantes-asambleas-departamentales-y-concejos-municipales-y-se-dictan-otras-disposiciones,2019-08-21,"[""H.S: ANGELICA LOZANO CORREA."",""H.S: HUMBERTO DE LA CALLE LOMBANA."",""H.S: ARIEL AVILA."",""H.S: JAIRO CASTELLANOS."",""H.S: JONATHAN PULIDO HERNANDEZ."",""H.R: KATHERINE MIRANDA."",""H.R: WILDER IBERSON ESCOBAR ORTIZ."",""H.R: JUAN CARLOS LOZADA VARGAS."",""H.R: JULIA MIRANDA LONDOÑO."",""H.R: CATHERINE JUVINAO CLAVIJO."",""H.R: ELKIN RODOLFO OSPINA OSPINA."",""H.R: OLGA LUCIA VELASQUEZ.""]","[""H.S. ARIEL AVILA MARTINEZ""]"
029/22PAL,,"POR MEDIO DEL CUAL SE MODIFICA EL NUMERAL 13 DEL ARTÍCULO 305 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES. ","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/29-por-medio-del-cual-se-modifica-el-numeral-13-del-articulo-305-de-la-constitucion-politica-de-colombia-y-se-dictan-otras-disposiciones,2022-09-20,"[""Honorables Senadores ANTONIO JOSÉ CORREA JIMÉNEZ"",""BERNER LEÓN ZAMBRANO ERASO"",""JUAN FELIPE LEMOS URIBE"",""HONORIO MIGUEL HENRÍQUEZ PINEDO"",""JOHN MOISES BESAILE FAYAD"",""HUMBERTO DE LA CALLE LOMBANA"",""y los Honorables Representantes DIEGO FERNANDO CAICEDO NAVAS"",""ALEXANDER GUARIN SILVA"",""MILENE JARAVA DÍAZ"",""JUAN LORETO GÓMEZ"",""SARAY ELENA ROBAYO BECHARA y otras firmas ilegibles.""]","[""H.S. ALFREDO DELUQUE ZULETA""]"
