numeroCamara,numeroSenado,tituloCorto,tipo,autores,estado,comision,origen,cuatrenio,legislatura,url,tituloLargo,objeto
404/2023C,,"FORTALECIMIENTO INSTITUCIONAL PDET","Ley Ordinaria","[""H.R.Diógenes Quintero Amaya"",""H.R.William Ferney Aljure Martínez"",""H.R.Luis Ramiro Ricardo Buelvas"",""H.R.Orlando Castillo Advincula"",""H.R.John Jairo González Agudelo"",""H.R.Jhon Fredi Valencia Caicedo"",""H.R.Carlos Adolfo Ardila Espinosa"",""H.R.Karen Astrith Manrique Olarte"",""H.R.Juan Carlos Vargas Soler"",""H.R.Andrés David Calle Aguas"",""H.R.Haiver Rincón Gutiérrez"",""H.R.Juan Pablo Salazar Rivera"",""H.R.Leonor María Palencia Vega"",""H.R.Jorge Rodrigo Tovar Vélez""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/fortalecimiento-institucional-pdet,"Mediante la cual se promueve el fortalecimiento institucional de los municipios PDET y se dictan otras disposiciones",". El objeto de la presente Ley es promover los procesos de descentralización en los municipios PDET generando instrumentos legales y administrativos que contribuyan a superar barreras de violencia, pobreza y debilidad institucional para garantizar la cobertura del Estado a áreas apartadas y lograr el fortalecimiento institucional en ellas."
403/2023C,,"CULTURA RURAL Y URBANA CON ANIMALES","Ley Ordinaria","[""H.S.Paloma Susana Valencia Laserna"",""H.S.Maria Fernanda Cabal Molina"",""H.S.Paola Andrea Holguín Moreno"",""H.S.Carlos Manuel Meisel Vergara"",""H.S.Carlos Abraham Jiménez"",""H.S.Enrique Cabrales Baquero"",""H.S.Josué Alirio Barrera Rodríguez"",""H.R.Christian Munir Garcés Aljure"",""H.R.Carlos Mario Farelo Daza"",""H.R.Andrés Guillermo Montes Celedón"",""H.R.Juan Fernando Espinal Ramírez"",""H.R.Leonor María Palencia Vega"",""H.R.Hugo Alfonso Archila Suárez"",""H.R.Gersel Luis Pérez Altamiranda"",""H.R.Luis David Súarez Chadid"",""H.R.Wadith Alberto Manzur Imbett"",""H.R.Juan Felipe Corzo Álvarez"",""H.R.Miguel Abraham Polo Polo"",""H.R.Hugo Danilo Lozano Pimiento"",""H.R.Daniel Restrepo Carmona"",""H.R.Juan Daniel Peñuela Calvache"",""H.R.Ciro Antonio Rodríguez Pinzón"",""H.R.Nicolás Antonio Barguil Cubillos"",""H.R.Marelen Castillo Torres"",""H.R.Oscar Rodrigo Campo Hurtado"",""H.R.Julio César Triana Quintero"",""H.R.Edinson Vladimir Olaya Mancipe"",""H.R.José Jaime Uscátegui Pastrana"",""H.R.Olmes de Jesús Echeverría de la Rosa""]",Archivado,"Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/cultura-rural-y-urbana-con-animales,"Por medio del cual se reconocen, morigeran y regulan las actividades de la cultura rural y urbana popular con animales en el territorio nacional","La presente ley regula en todo el territorio nacional las actividades de fiestas en corralejas, riñas de gallos, coleo, cabalgatas, exposiciones con animales e introduce modificaciones al reglamento nacional taurino, autorizando sus prácticas, con las únicas limitaciones que en su texto se establece."
402/2023C,,"CONMEMORACIÓN 70 AÑOS DE LA UPTC","Ley Ordinaria","[""H.S.Ana carolina Espitia Jerez"",""H.R.Jaime Raúl Salamanca Torres"",""H.R.Cristóbal Caicedo Angulo"",""H.R.Wilmer Yair Castellanos Hernández"",""H.R.Wilder Iberson Escobar Ortiz"",""H.R.Alejandro García Ríos"",""H.R.Luis Carlos Ochoa Tobón"",""H.R.Olga Lucia Velásquez Nieto"",""H.R.Ciro Antonio Rodríguez Pinzón"",""H.R.Pedro José Súarez Vacca"",""H.R.Hernando González"",""H.R.Eduard Alexis Triana Rincón"",""H.R.Yulieth Andrea Sánchez Carreño"",""H.R.Héctor David Chaparro Chaparro"",""H.R.Dolcey Oscar Torres Romero"",""H.R.Pedro Baracutao García Ospina"",""H.R.Juan Diego Muñoz Cabrera"",""H.R.Duvalier Sánchez Arango"",""H.R.Jennifer Dalley Pedraza Sandoval"",""H.R.Gloria Liliana Rodríguez Valencia""]","Trámite a Senado","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/conmemoracion-70-anos-de-la-uptc,"POR MEDIO DE LA CUAL LA NACIÓN SE VINCULA A LA CONMEMORACIÓN DE LOS 70 AÑOS DE EXISTENCIA DE LA UNIVERSIDAD PEDAGÓGICA Y TECNOLÓGICA DE COLOMBIA, RINDE HOMENAJE A LA COMUNIDAD ACADÉMICA Y SE DICTAN OTRAS DISPOSICIONES","El presente proyecto de Ley tiene como propósito la vinculación a la celebración de los 70 años de fundación de la Universidad Pedagógica y Tecnológica de Colombia y que como parte de su homenaje se autorice al Gobierno Nacional la incorporación de las partidas presupuestales necesarias para la financiación de proyectos de alto impacto de la institución, como una apuesta al desarrollo académico y social del país."
401/2023C,,"COMPETENCIA JUSTA","Ley Ordinaria","[""H.S.Alex Xavier Flórez Hernández"",""H.S.Gloria Inés Flórez Schneider"",""H.S.Yuly Esmeralda Hernández Silva"",""H.S.Martha Isabel Peralta Epieyu"",""H.S.Robert Daza Guevara"",""H.R.David Alejandro Toro Ramírez"",""H.R.Heraclito Landinez Suárez"",""H.R.John Jairo González Agudelo"",""H.R.Mary Anne Andrea Perdomo"",""H.R.Carmen Felisa Ramírez Boscán"",""H.R.Jorge Alejandro Ocampo Giraldo"",""H.R.María del Mar Pizarro García"",""H.R.Etna Tamara Argote Calderón"",""H.R.David Ricardo Racero Mayorca"",""H.R.Gabriel Becerra Yañez"",""H.R.Juan Carlos Vargas Soler"",""H.R.Karen Juliana López Salazar"",""H.R.María Fernanda Carrascal Rojas"",""H.R.Hernando González"",""H.R.Gloria Elena Arizabaleta Corral"",""H.R.Jorge Hernán Bastidas Rosero"",""H.R.Ingrid Johana Aguirre Juvinao"",""H.R.Gabriel Ernesto Parrado Durán"",""H.R.William Ferney Aljure Martínez""]","Trámite a Senado","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/competencia-justa,"Por medio del cual se promueve la competencia justa en el sector financiero y se dictan otras disposiciones","La presente ley busca promover condiciones de libertad e igualdad para las entidades financieras en la competencia del sector permitiendo que todas las entidades de naturaleza financiera puedan ofrecer sus servicios a cualquier entidad territorial y las descentralizadas de estas que deseen invertir sus recursos."
400/2023C,,"INCENTIVOS TURISMO","Ley Ordinaria","[""H.S.Honorio Miguel Henríquez Pinedo""]","Trámite en Comisión","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/incentivos-turismo,"POR MEDIO DE LA CUAL SE ESTIMULA EL TURISMO EN COLOMBIA Y SE BRINDAN INCENTIVOS PARA SU FOMENTO","La presente ley busca estimular en turismo como eje central del desarrollo territorial y social del país y busca establecer incentivos para su fomento."
399/2023C,204/2022S,"CUIDADORES DE ANIMALES","Ley Ordinaria","[""H.S.Andrea Padilla Villarraga"",""H.S.Edwing Fabián Díaz Plata"",""H.S.María José Pizarro Rodríguez"",""H.S.Angélica lisbeth lozano correa"",""H.R.Santiago Osorio Marín"",""H.R.Jaime Raúl Salamanca Torres"",""H.R.Duvalier Sánchez Arango"",""H.R.Juan Camilo Londoño Barrera"",""H.R.Wilmer Yair Castellanos Hernández"",""H.R.Alejandro García Ríos"",""H.R.Cristian Danilo Avendaño Fino"",""H.R.Martha Lisbeth Alfonso Jurado"",""H.R.Juan Sebastián Gómez Gonzáles"",""H.R.Adriana Carolina Arbeláez Giraldo""]","Trámite en Plenaria","Comisión Séptima Constitucional Permanente",Senado,2022-2026,2022-2023,https://www.camara.gov.co/cuidadores-de-animales,"POR LA CUAL SE APOYA LA LABOR DE PERSONAS CUIDADORAS DE ANIMALES DOMÉSTICOS RESCATADOS Y SE DICTAN OTRAS DISPOSICIONES","Apoyar la labor de las personas naturales y jurídicas sin ánimo de lucro que, con sus propios recursos y/o donaciones, se dedican a actividades de rescate y protección de animales domésticos sin hogar, abandonados o maltratados, con el fin de respaldar y potenciar el servicio de cuidado que les prestan a ellos, a la sociedad y al Estado en general; y adoptar medidas para la atención de los animales domésticos sin hogar, rescatados, en riesgo o en especial situación de vulnerabilidad, bajo su cuidado."
398/2023C,,"HOMENAJE A BALBOA","Ley Ordinaria","[""H.R.Aníbal Gustavo Hoyos Franco""]","Trámite a Senado","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/homenaje-a-balboa,"Por medio de la cual la Nación y el Congreso de la República se vinculan a la conmemoración del centenario del municipio de Balboa, en el departamento de Risaralda, rinden homenaje a sus habitantes y se dictan otras disposiciones","El presente proyecto de ley busca vincular a la Nación y al Congreso de la República en la conmemoración de los 100 años de fundación municipal de Balboa, en el departamento de Risaralda, rindiendo homenaje público a su población y promoviendo el desarrollo de obras actividades y/o proyectos que promuevan la región."
397/2023C,,"SALVAMENTO PARA EL TURISMO","Ley Ordinaria","[""H.S.Enrique Cabrales Baquero"",""H.S.Paloma Susana Valencia Laserna"",""H.S.Miguel Uribe Turbay"",""H.S.Paola Andrea Holguín Moreno"",""H.S.Andrés Felipe Guerra Hoyos"",""H.R.Esteban Quintero Cardona"",""H.R.Oscar Leonardo Villamizar Meneses"",""H.R.Hugo Danilo Lozano Pimiento"",""H.R.Juan Fernando Espinal Ramírez"",""H.R.Juan Felipe Corzo Álvarez"",""H.R.Yenica Sugein Acosta Infante"",""H.R.Christian Munir Garcés Aljure"",""H.R.Yulieth Andrea Sánchez Carreño""]","Trámite en Plenaria","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/salvamento-para-el-turismo,"POR MEDIO DE LA CUAL SE ESTABLECEN MEDIDAS DE SALVAMENTO PARA EL TURISMO DEL PÁIS","La presente ley tiene por objeto establecer medidas de salvamento para el turismo doméstico y el sostenimiento del transporte aeronáutico en el país en beneficio de todos los colombianos."
396/2023C,,"ELIMINACIÓN CONTRALORIAS TERRITORIALES","Acto Legislativo","[""H.S.Paloma Susana Valencia Laserna"",""H.S.Enrique Cabrales Baquero"",""H.S.Paola Andrea Holguín Moreno"",""H.S.Miguel Uribe Turbay"",""H.S.Ciro Alejandro Ramírez Cortes"",""H.R.Hernán Darío Cadavid Márquez"",""H.R.Christian Munir Garcés Aljure"",""H.R.Hugo Danilo Lozano Pimiento"",""H.R.José Jaime Uscátegui Pastrana"",""H.R.Yenica Sugein Acosta Infante"",""H.R.Edinson Vladimir Olaya Mancipe"",""H.R.Miguel Abraham Polo Polo""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/eliminacion-contralorias-territoriales,"POR MEDIO DEL CUAL SE ELIMINAN LAS CONTRALORÍAS TERRITORIALES",""
395/2023C,,TUMACO,"Ley Ordinaria","[""H.R.Ruth Amelia Caycedo Rosero""]","Trámite en Plenaria","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/tumaco,"Por medio de la cual se crean incentivos económicos para aquellas nuevas inversiones en el Distrito Especial de Tumaco, Departamento de Nariño y se dictan otras disposiciones","La presente ley tiene por objeto crear incentivos económicos para aquellas nuevas inversiones realizadas en el Distrito Especial de Tumaco, Departamento de Nariño, con el fin de fomentar el desarrollo económico y social de esta región."
394/2023C,,"CATEDRA ESTATAL Y CONSTITUCIONAL","Ley Ordinaria","[""H.R.Ruth Amelia Caycedo Rosero""]",Archivado,"Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/catedra-estatal-y-constitucional,"Por medio de la cual se establece la cátedra estatal y constitucional, en todos los establecimientos educativos públicos y privados del país, para los grados noveno, décimo y once","La presente ley tiene por objeto establecer la obligatoriedad de impartir cátedra sobre la Constitución Política y la estructura del Estado para los estudiantes de los grados noveno, décimo y once de todos los establecimientos educativos públicos y privados del país, como mecanismo de conocimiento de la actividad estatal y mejoramiento de la confiabilidad en las entidades estatales; así como, el conocimiento de la Constitución Política de Colombia."
393/2023C,,"FONDO EJE DEL CONOCIMIENTO","Ley Ordinaria","[""H.S.Guido Echeverri Piedrahita""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/fondo-eje-del-conocimiento,"Por la cual se crea el fondo Manizales ciudad eje del conocimiento y se dictan otras disposiciones","La presente ley crea el fondo Manizales Ciudad Eje del Conocimiento, cuyo fin será promover el acceso y la permanencia en el sistema de educación superior en los niveles de pregrado (tecnólogo, tecnológico y universitario) y posgrado (especialización, maestría y doctorado), así como también la promoción y ejecución de alianzas, convenios y/o contratos con instituciones de educación superior y entidades públicas o personas jurídicas con competencia en ciencia y tecnología, para la financiación de proyectos de investigación y desarrollo, la transferencia del conocimiento y el mejoramiento de la calidad de vida de la población."
392/2023C,,"REDUCCIÓN IVA TIQUETES AEREOS","Ley Ordinaria","[""H.S.Miguel Uribe Turbay"",""H.S.Paola Andrea Holguín Moreno"",""H.S.Josué Alirio Barrera Rodríguez"",""H.S.Paloma Susana Valencia Laserna"",""H.S.Esteban Quintero Cardona"",""H.R.Christian Munir Garcés Aljure"",""H.R.José Jaime Uscátegui Pastrana"",""H.R.Eduard Alexis Triana Rincón""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/reduccion-iva-tiquetes-aereos,"Por medio del cual se reduce la tarifa del IVA en tiquetes aéreos hasta 2025","La presente ley tiene por objeto reducir temporalmente la tarifa del IVA en tiquetes aéreos."
391/2023C,,"PROTECCIÓN LIDERES SOCIALES","Ley Ordinaria","[""H.S.Miguel Uribe Turbay"",""H.S.Paloma Susana Valencia Laserna"",""H.S.Paola Andrea Holguín Moreno"",""H.S.Maria Fernanda Cabal Molina"",""H.S.Andrés Felipe Guerra Hoyos"",""H.S.Ciro Alejandro Ramírez Cortes"",""H.S.Enrique Cabrales Baquero"",""H.S.Carlos Manuel Meisel Vergara"",""H.S.Josué Alirio Barrera Rodríguez"",""H.S.Esteban Quintero Cardona"",""H.S.Honorio Miguel Henríquez Pinedo"",""H.R.Andrés Eduardo Forero Molina"",""H.R.Carlos Edward Osorio Aguiar"",""H.R.Hernán Darío Cadavid Márquez"",""H.R.Christian Munir Garcés Aljure"",""H.R.Edinson Vladimir Olaya Mancipe"",""H.R.José Jaime Uscátegui Pastrana"",""H.R.Juan Fernando Espinal Ramírez"",""H.R.Yulieth Andrea Sánchez Carreño"",""H.R.Oscar Leonardo Villamizar Meneses""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/proteccion-lideres-sociales,"Por medio de la cual se crea una Estrategia Integral y Oportuna de Atención para garantizar la protección efectiva del derecho a la seguridad e integridad personal de líderes sociales, defensores de derechos humanos y personas objeto de protección","La presente ley tiene por objeto crear una Estrategia Integral y Oportuna de Atención que permita al gobierno nacional y a las entidades territoriales responder eficazmente en los casos donde los líderes sociales, defensores de derechos humanos, y personas objeto de protección, se encuentren en riesgo."
390/2023C,,"EDUCACIÓN PARA LA SALUD Y LA VIDA","Ley Ordinaria","[""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.José Eliécer Salazar López"",""H.R.Alexander Guarín Silva"",""H.R.Camilo Esteban Ávila Morales"",""H.R.Milene Jarava Díaz"",""H.R.Teresa De Jesús Enríquez Rosero"",""H.R.Heraclito Landinez Suárez"",""H.R.Julián David López Tenorio""]",Archivado,"Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/educacion-para-la-salud-y-la-vida,"Por medio del cual se establecen lineamientos para la creación e implementación de la Política Pública de Educación para la Salud y la Vida (EPSV) y se dictan otras disposiciones","La presente ley tiene por objeto dictar los lineamientos para el proceso de creación e implementación de la Política Pública de Educación para la Salud y la Vida (EPSV) y su ejecución por parte del Ministerio de Salud y de la Protección Social en conjunto con el Ministerio de Educación, con el ánimo de reducir el incremento y complicaciones de enfermedades prevenibles."
389/2023C,,"SOBRETASA BOMBERIL","Ley Ordinaria","[""H.R.José Octavio Cardona León""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/sobretasa-bomberil,"POR MEDIO DEL CUAL SE FORTALECE LA PRESTACIÓN DEL SERVICIO PÚBLICO ESENCIAL DE BOMBEROS, SE MODIFICA LA LEY 1575 DE 2012 Y SE DICTAN OTRAS DISPOSICIONES","El presente proyecto de ley tiene por objeto fortalecer la prestación del servicio público esencial de bomberos bajo parámetros de dignidad y responsabilidad compartida, en donde concurran todas las autoridades, los habitantes del territorio colombiano, en especial los municipios y distritos, los departamentos y la Nación a fin de proteger los bienes y vidas de los colombianos en el territorio nacional, ello a través de la modificación de la Ley 1575 de 2012."
388/2023C,,"MESADA 14- 7","Acto Legislativo","[""H.R.Juan Manuel Cortés Dueñas"",""H.R.Julia Miranda Londoño"",""H.R.Karyme Adrana Cotes Martínez"",""H.R.Wilmer Yair Castellanos Hernández"",""H.R.Wilmer Yesid Guerrero Avendaño"",""H.R.Olga Beatriz González Correa"",""H.R.Oscar Leonardo Villamizar Meneses"",""H.R.Andrés David Calle Aguas"",""H.R.Mónica Karina Bocanegra Pantoja"",""H.R.Gilma Díaz Arias"",""H.R.Miguel Abraham Polo Polo""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/mesada-14-7,"Por la cual se adiciona un parágrafo al Acto Legislativo 01 de 2005 y se adiciona el artículo 48 de la Constitución Política de Colombia",""
387/2023C,,"ASCENSOS MILITARES","Acto Legislativo","[""H.R.Gersel Luis Pérez Altamiranda"",""H.R.David Ricardo Racero Mayorca"",""H.R.Mónica Karina Bocanegra Pantoja"",""H.R.Fernando David Niño Mendoza"",""H.R.Andrés David Calle Aguas"",""H.R.Edinson Vladimir Olaya Mancipe"",""H.R.Erika Tatiana Sánchez Pinto"",""H.R.Jorge Rodrigo Tovar Vélez"",""H.R.Jhoany Carlos Alberto Palacios Mosquera"",""H.R.Luis Miguel López Aristizábal"",""H.R.Juana Carolina Londoño Jaramillo"",""H.R.Elizabeth Jay-Pang Díaz"",""H.R.David Alejandro Toro Ramírez"",""H.R.Mary Anne Andrea Perdomo"",""H.R.Norman David Bañol Álvarez"",""H.R.Carmen Felisa Ramírez Boscán"",""H.R.William Ferney Aljure Martínez"",""H.R.Carolina Giraldo Botero"",""H.R.Alexander Guarín Silva"",""H.R.Álvaro Mauricio Londoño Lugo""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/ascensos-militares,"Por medio del cual se modifican y adicionan los artículos 173, 178 y 189 de la constitución política de Colombia.","El presente Proyecto de Acto Legislativo tiene como objetivo modificar y adicionar los artículos 173, 178 y 189 de la Constitución Política de Colombia para incluir a la Cámara de Representantes en el trámite de aprobación los ascensos militares y de policía que decrete el Presidente de la República, como garantía de transparencia, equidad y perspectiva territorial."
386/2023C,,BOMBEROS,"Ley Orgánica","[""H.S.Juan Pablo Gallo Maya""]",Retirado,"Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2022-2023,https://www.camara.gov.co/bomberos,"POR MEDIO DEL CUAL SE ESTABLECE LA LEY DE BOMBEROS OFICIALES, AERONÁUTICOS Y VOLUNTARIOS DE COLOMBIA Y SE MODIFICAN OTRAS DISPOSICIONES","El objeto de la presente iniciativa es fortalecer el servicio público esencial de bomberos a nivel nacional en sus tres modalidades: aeronáuticos, oficiales y voluntarios, para lo cual se modifica la estructura administrativa y operativa actual, con el fin de mejorar y garantizar la prestación del servicio a los colombianos."
